0.000000 16.438000
18.973410 16.441000
29.911690 16.248000
29.919790 16.274000
45.903120 16.462000
58.902740 16.401000
68.827060 16.255000
74.890610 16.281000
78.941880 16.216000
82.867140 16.471000
86.817800 16.345000
88.910380 16.683000
91.924150 16.464000
92.828340 16.478000
95.898210 16.779000
99.754770 16.410000
102.836140 16.463000
105.782110 16.232000
106.700100 16.312000
107.807590 16.422000
109.823070 16.323000
113.846330 16.353000
117.788590 16.160000
119.738370 16.326000
120.896260 16.412000
124.771020 16.237000
132.693250 16.394000
132.716550 16.376000
134.828830 16.598000
136.754210 16.428000
138.787600 16.391000
140.883780 16.464000
149.860810 16.223000
154.704980 16.244000
171.870690 16.546000
179.725660 16.598000
185.725650 16.407000
188.769650 16.271000
192.809650 16.210000
194.659650 16.198000
198.647550 16.269000
201.677660 16.264000
206.643270 16.175000
211.643180 16.294000
215.647900 16.434000
220.611620 16.467000
238.633530 16.196000
265.607560 16.594000
408.945530 16.153000
430.954990 16.677000
432.930770 16.733000
433.802970 16.513000
444.837270 16.465000
451.848910 16.422000
457.835850 16.461000
462.896800 16.347000
465.740570 16.259000
475.916960 16.470000
478.911930 16.221000
483.723280 16.416000
486.703150 16.218000
489.686630 16.436000
489.773430 16.417000
491.814610 16.159000
495.761670 16.437000
500.657020 16.359000
502.877810 16.374000
505.821180 16.258000
514.934810 16.757000
515.814700 16.689000
521.889360 16.480000
524.874050 16.245000
528.866420 16.270000
531.707210 16.247000
536.815590 16.151000
540.779880 16.371000
540.790880 16.381000
545.679060 16.427000
548.684360 16.210000
554.813950 16.274000
560.824950 16.262000
573.712570 16.198000
578.640490 16.375000
581.676200 16.209000
587.605230 16.229000
597.628180 16.746000
603.607620 16.648000
607.714950 16.325000
634.573790 16.403000
707.008510 16.204000
707.980620 16.202000
714.014240 16.201000
724.970390 16.594000
735.910810 16.444000
740.885010 16.248000
742.902410 16.429000
762.919280 16.598000
767.823460 16.727000
771.843440 16.428000
774.860030 16.554000
778.881610 16.277000
780.803400 16.390000
782.801680 16.228000
784.780870 16.192000
787.771150 16.372000
789.765840 16.182000
791.774220 16.250000
793.851310 16.377000
794.828900 16.274000
796.870680 16.212000
799.752360 16.393000
801.755940 16.264000
811.882550 16.414000
814.853930 16.266000
817.784400 16.364000
820.718270 16.233000
823.700940 16.300000
830.677970 16.345000
831.743160 16.401000
832.709450 16.317000
833.848540 16.182000
836.740610 16.337000
840.879670 16.215000
842.916650 16.329000
845.732220 16.461000
848.760290 16.528000
851.650560 16.637000
851.763560 16.640000
852.716350 16.463000
853.698040 16.455000
854.741730 16.483000
856.688210 16.601000
857.884300 16.519000
859.713380 16.237000
861.803860 16.336000
865.724830 16.185000
867.698310 16.290000
871.835570 16.208000
873.746960 16.229000
875.911140 16.396000
877.714930 16.252000
879.690910 16.192000
884.741380 16.181000
889.750150 16.387000
893.734630 16.539000
894.739920 16.668000
896.663110 16.320000
898.756100 16.268000
900.697690 16.404000
901.708090 16.439000
903.737380 16.213000
905.676780 16.259000
907.689270 16.425000
909.712570 16.208000
911.739960 16.228000
915.681450 16.240000
920.775650 16.403000
923.730050 16.179000
927.684450 16.524000
930.687350 16.404000
934.674360 16.579000
937.715670 16.544000
940.706080 16.522000
943.669190 16.320000
945.675490 16.484000
947.662800 16.230000
949.692410 16.203000
957.653350 16.415000
959.611260 16.337000
961.615480 16.185000
967.608520 16.174000
969.596830 16.329000
971.597340 16.483000
975.625480 16.322000
977.590990 16.721000
979.597610 16.379000
981.617020 16.286000
983.614540 16.423000
985.581760 16.264000
987.587480 16.223000
993.567330 16.158000
1003.580730 16.377000
1013.564320 16.500000
1033.552220 16.351000
1051.985770 16.304000
1057.987220 16.285000
1070.929000 16.258000
1077.971940 16.364000
1084.988870 16.422000
1087.887180 16.172000
1091.879490 16.430000
1093.926490 16.232000
1098.956700 16.580000
1105.980710 16.566000
1118.945300 16.209000
1119.909400 16.172000
1120.969200 16.200000
1127.914480 16.236000
1141.900520 16.433000
1145.865400 16.379000
1156.918720 16.237000
1158.812010 16.223000
1162.811280 16.279000
1166.771450 16.319000
1168.782130 16.320000
1171.693400 16.201000
1173.714690 16.399000
1175.736570 16.248000
1180.734820 16.527000
1182.721200 16.354000
1183.742790 16.153000
1187.731350 16.725000
1193.746390 16.626000
1195.696070 16.305000
1197.688650 16.308000
1199.708030 16.449000
1201.698810 16.204000
1202.675200 16.164000
1204.681980 16.336000
1206.714860 16.367000
1212.689400 16.432000
1214.709680 16.145000
1227.702960 16.208000
1229.705940 16.539000
1231.701620 16.724000
1233.726800 16.212000
1235.691490 16.290000
1241.655640 16.215000
1250.681270 16.403000
1252.699060 16.152000
1254.721550 16.242000
1256.710540 16.444000
1258.690530 16.172000
1261.701910 16.366000
1264.706500 16.243000
1266.706590 16.356000
1268.702380 16.671000
1270.721680 16.576000
1272.705770 16.466000
1274.705670 16.690000
1277.677660 16.435000
1280.746650 16.417000
1282.744650 16.430000
1284.730050 16.163000
1286.723450 16.288000
1288.725950 16.416000
1290.721650 16.171000
1292.731850 16.266000
1294.721150 16.449000
1300.689360 16.410000
1303.676970 16.177000
1308.628380 16.356000
1311.641000 16.307000
1314.629410 16.673000
1318.625330 16.358000
1321.636540 16.297000
1324.603560 16.285000
1325.607670 16.413000
1328.622790 16.171000
1331.608910 16.338000
1336.600740 16.231000
1343.589800 16.268000
1347.582730 16.217000
1356.597410 16.640000
1359.595840 16.553000
1362.571970 16.431000
1414.993360 16.396000
1433.971890 16.504000
1452.962080 16.452000
1458.949390 16.393000
1462.904000 16.178000
1466.864410 16.324000
1469.944910 16.255000
1474.942710 16.188000
1477.899310 16.437000
1482.850200 16.491000
1486.872100 16.239000
1488.856890 16.238000
1491.845280 16.489000
1495.869870 16.271000
1498.878560 16.288000
1507.864720 16.223000
1512.881790 16.187000
1514.860170 16.331000
1516.856160 16.482000
1518.838650 16.301000
1521.833330 16.616000
1524.831200 16.497000
1526.818590 16.501000
1528.783570 16.698000
1530.810260 16.484000
1533.812630 16.360000
1536.807110 16.345000
1538.800290 16.223000
1541.815460 16.456000
1545.891720 16.238000
1547.796400 16.399000
1548.878590 16.409000
1551.712660 16.204000
1551.892560 16.218000
1557.684810 16.166000
1557.903000 16.214000
1561.656860 16.453000
1563.662140 16.205000
1565.665920 16.375000
1568.682490 16.574000
1570.684570 16.260000
1572.661750 16.403000
1574.723930 16.381000
1576.735610 16.208000
1578.689590 16.339000
1582.672050 16.188000
1584.697330 16.300000
1586.689810 16.438000
1588.698490 16.203000
1589.692790 16.206000
1590.683880 16.224000
1591.702270 16.362000
1592.686960 16.398000
1596.713720 16.244000
1598.667300 16.422000
1600.825490 16.284000
1602.677270 16.311000
1603.805460 16.464000
1604.814250 16.616000
1606.820740 16.593000
1607.812130 16.438000
1608.823120 16.459000
1611.816400 16.745000
1613.748590 16.472000
1615.772880 16.376000
1618.830760 16.440000
1621.748240 16.234000
1623.771830 16.356000
1625.738020 16.292000
1627.728010 16.196000
1629.745900 16.355000
1631.656590 16.366000
1635.733280 16.313000
1637.737370 16.386000
1639.729770 16.185000
1642.722360 16.406000
1643.721060 16.474000
1644.724660 16.354000
1646.803150 16.211000
1648.760950 16.405000
1649.780150 16.467000
1650.779450 16.596000
1654.732650 16.337000
1657.696650 16.325000
1659.701650 16.242000
1661.732650 16.373000
1663.749960 16.327000
1665.784260 16.175000
1667.678270 16.309000
1669.674670 16.343000
1672.656480 16.223000
1674.722190 16.389000
1677.654900 16.179000
1680.667810 16.376000
1683.630830 16.248000
1685.631440 16.282000
1695.621000 16.637000
1698.602620 16.383000
1701.588540 16.456000
1706.610380 16.440000
1711.601420 16.318000
1712.599430 16.378000
1717.595770 16.269000
1720.605600 16.312000
1731.568900 16.436000
1734.559530 16.388000
1754.548830 16.201000
1783.988290 16.511000
1796.975880 16.275000
1807.938540 16.397000
1816.927870 16.255000
1833.884510 16.421000
1836.878610 16.203000
1843.896010 16.241000
1846.849910 16.388000
1858.847080 16.699000
1864.817860 16.732000
1870.833230 16.440000
1872.826520 16.369000
1875.824700 16.290000
1877.811390 16.429000
1880.798470 16.173000
1890.789800 16.419000
1893.771280 16.213000
1894.756970 16.277000
1895.793860 16.363000
1896.776550 16.454000
1898.881530 16.292000
1901.718210 16.361000
1903.736490 16.695000
1905.718970 16.414000
1907.682050 16.323000
1909.861930 16.485000
1911.671820 16.275000
1916.665270 16.374000
1922.669810 16.406000
1927.647360 16.338000
1928.860340 16.415000
1930.674430 16.236000
