0.000000 14.790000
11.929960 14.776000
18.978630 14.792000
35.934140 14.744000
45.961280 14.729000
51.806240 14.772000
57.975500 15.173000
61.886070 14.828000
65.932350 14.744000
68.846920 14.754000
68.896220 14.764000
71.867000 14.789000
74.858180 14.816000
81.938030 14.886000
85.771600 14.763000
89.823070 14.766000
92.816250 14.745000
101.697300 14.789000
108.806050 14.751000
110.798940 15.729000
112.717930 14.770000
114.715720 14.800000
118.777900 14.769000
120.805490 15.125000
122.894280 14.757000
129.805850 14.762000
131.869840 14.819000
134.800230 14.853000
136.716730 14.877000
136.875230 14.783000
151.835900 14.803000
161.866300 14.876000
167.660600 15.050000
168.654600 14.747000
171.655800 14.770000
172.687410 14.749000
174.859510 15.019000
175.683710 14.744000
177.712820 15.013000
178.682920 14.777000
180.757920 15.062000
185.758540 14.754000
190.655960 15.819000
191.636560 14.773000
192.653460 14.753000
193.642370 15.205000
194.635870 14.790000
195.647580 14.771000
196.674880 14.848000
197.675490 14.990000
198.647490 14.762000
199.732590 14.775000
200.653200 15.181000
201.642700 14.812000
202.633010 14.767000
205.666220 14.749000
207.715640 15.512000
208.648940 14.756000
210.632150 15.766000
214.670470 14.824000
215.632980 14.749000
216.634490 14.852000
217.632390 14.956000
218.685900 14.767000
219.637900 14.804000
220.612910 15.168000
221.615820 14.812000
222.609620 14.779000
223.606930 14.963000
224.608140 14.857000
241.693450 14.847000
242.634660 14.765000
243.672270 14.856000
244.650970 14.942000
245.668380 14.761000
246.638490 14.798000
247.600090 15.213000
248.656700 14.766000
252.660730 14.741000
253.619440 14.998000
254.619140 14.817000
258.615470 14.772000
259.639280 14.793000
267.613030 15.404000
272.610870 14.759000
273.583670 15.020000
274.591880 14.797000
276.590990 14.838000
280.582220 15.120000
382.003140 15.047000
411.984280 14.863000
414.833260 14.894000
425.847980 14.846000
432.880830 14.847000
438.867690 15.716000
446.772530 14.747000
456.948760 14.761000
459.943740 14.788000
464.796710 14.919000
467.735190 14.833000
470.707670 14.806000
470.805470 14.785000
472.846260 14.860000
476.793740 14.745000
483.909700 14.754000
486.853290 14.774000
492.929560 15.020000
495.966850 15.768000
502.921430 14.894000
505.906120 15.132000
509.898510 14.856000
512.737800 14.846000
517.895200 14.761000
526.710300 14.747000
529.715400 14.784000
535.846300 15.544000
541.874410 14.866000
546.826130 14.752000
554.744750 14.803000
559.672670 14.760000
562.708380 14.808000
568.700810 15.165000
578.709170 15.787000
584.679300 14.859000
588.747230 15.119000
615.578710 14.909000
625.618980 14.897000
631.586620 15.028000
688.029000 14.735000
689.011300 14.768000
695.028010 14.746000
707.007420 15.345000
716.982520 14.982000
717.998020 14.768000
721.968210 14.756000
723.982810 14.885000
743.999760 14.954000
755.951200 14.832000
757.897190 14.773000
759.930780 15.150000
760.997280 14.855000
762.949360 14.876000
764.905750 14.759000
766.985440 15.645000
768.962330 14.768000
770.821620 14.767000
773.787900 14.792000
775.906590 14.830000
776.792980 14.840000
778.767170 14.837000
781.736650 14.798000
784.809730 14.758000
787.929110 14.763000
794.915260 14.731000
797.906330 14.784000
799.851020 15.189000
804.830680 14.745000
806.902970 15.479000
807.742760 14.740000
808.752860 14.796000
810.753940 14.767000
